mean_q,mean_r,mean_s,stdev_q,stdev_r,stdev_s,qrs_interval,rr_interval,rq_amplitude,qrs_interval.1,person
-1.0911224919699944,0.7047941112456502,0.1652682055836271,0.019397044903234132,0.003978732686797215,0.014868226448757488,75.63025210084034,949.579831932773,1.7959166032156446,75.63025210084034,drive12
-0.9404475559193824,0.7163342146713365,0.1424845901876634,0.022784085919084877,0.003840740502765561,0.0013120698338651288,75.63025210084034,977.5910364145657,1.6567817705907188,75.63025210084034,drive12
-0.9265191716294754,0.7013482728668096,0.13066713222070558,0.008213950530045755,0.002152433707915735,0.011140477097291657,75.63025210084034,941.1764705882354,1.6278674444962848,75.63025210084034,drive12
-1.0221414342866464,0.7156373002660579,0.15937824797001768,0.06030001794064671,0.003596905170872522,0.01655803366822392,75.63025210084034,960.7843137254903,1.7377787345527045,75.63025210084034,drive12
-0.6988099502538664,0.611083367753099,-0.3355452561869947,0.44526517732720794,0.13200852212175535,0.7027774827102669,70.96171802054154,950.9803921568626,1.3098933180069654,70.96171802054154,drive12
-1.3068129661603884,0.7284000511833333,0.1939204446389124,0.0947602471475354,0.018236296134859054,0.03804169493535081,75.63025210084034,910.3641456582633,2.0352130173437217,75.63025210084034,drive12
-1.2286008654772005,0.7448668746628041,0.20394342393899867,0.038822481808829634,0.0006371142208265733,0.0011327668003154186,75.63025210084034,1005.6022408963584,1.9734677401400045,75.63025210084034,drive12
-1.0354744583494797,0.7164936391381727,0.16331041250920786,0.07845879254182757,0.007103803710200806,0.0202445816244521,75.63025210084034,1042.0168067226891,1.751968097487652,75.63025210084034,drive12
-0.9171957441081444,0.7049006606461384,0.13541053750976534,0.0,0.0,0.0,75.63025210084034,,1.6220964047542832,75.63025210084034,drive12
-1.1032398998775244,0.7006470975709809,0.1866487916470346,0.0,0.0,0.0,75.63025210084034,,1.8038869974485048,75.63025210084034,drive12
-1.0670050038986458,0.6667975089030451,0.17341992934717507,0.0,0.0,0.0,75.63025210084034,,1.7338025128016912,75.63025210084034,drive12
-1.0344108998182542,0.630532089741694,0.14659891504321787,0.07258516203453508,0.0005336372764110919,0.02469949973932561,75.63025210084034,904.7619047619047,1.664942989559948,75.63025210084034,drive12
-1.028472838585152,0.6975982676764818,0.15367393045122807,0.09645093279644447,0.010024883827540298,0.023647978688860843,75.63025210084034,938.375350140056,1.7260711062616338,75.63025210084034,drive12
-1.0367121293923265,0.6802135777558922,0.16736379470872784,0.04991520312684389,0.008231103593161981,0.017790014028044438,75.63025210084034,957.9831932773108,1.7169257071482191,75.63025210084034,drive12
-0.9761633387953024,0.6801061678120173,0.1456316234237261,0.08502156662528347,0.002467099998482991,0.014884773911194719,75.63025210084034,918.767507002801,1.6562695066073196,75.63025210084034,drive12
-1.0919939206368694,0.703425041193634,0.18469403093542208,0.017384042679572276,0.00424482318783842,0.0075003569675601706,75.63025210084034,941.1764705882354,1.7954189618305034,75.63025210084034,drive12
-1.073417791844429,0.6877099326900793,0.16784165312857147,0.012818307959172827,0.014594977884552163,0.0077954954250648014,75.63025210084034,921.5686274509803,1.7611277245345085,75.63025210084034,drive12
-0.9992236755914514,0.7176726314411519,0.1524648739902135,0.07445700847702136,0.0089636747612436,0.023242383921100892,75.63025210084034,910.3641456582633,1.716896307032603,75.63025210084034,drive12
-1.4575264799720382,0.6752793657655799,0.17625680084492884,0.4071589702049797,0.024621312246566773,0.006879415275294343,75.63025210084034,913.1652661064426,2.1328058457376184,75.63025210084034,drive12
-1.0909300485600868,0.7343488061562564,0.1632340646459058,0.06876896303480429,0.01944614558355656,0.008684968850192473,75.63025210084034,921.5686274509803,1.8252788547163437,75.63025210084034,drive12
-0.5512743739347631,0.5877069582272071,-0.6162902467418465,0.4772712553291306,0.14602054349837418,0.7753893572218058,60.22408963585434,938.375350140056,1.1389813321619702,60.22408963585434,drive12
-1.0740172397641439,0.7018448678597746,0.15530127904964114,0.0,0.0,0.0,75.63025210084034,,1.7758621076239187,75.63025210084034,drive12
-1.0305324260606854,0.7381827481874743,0.1539294845106275,0.04604019136024462,0.002475445967052792,0.005517805341818741,75.63025210084034,1028.0112044817927,1.7687151742481595,75.63025210084034,drive12
-1.0743262512852558,0.717576379141182,0.17133911387958992,0.04443374025397928,0.00627503822369152,0.016560447615757062,75.63025210084034,1064.4257703081232,1.7919026304264376,75.63025210084034,drive12
-1.0537554176488508,0.7194030902816366,0.14371964186762992,0.045648696603659784,0.007583772398532641,0.011537697589246096,75.63025210084034,955.1820728291316,1.7731585079304877,75.63025210084034,drive12
-0.962298237968814,0.7361841918462193,0.13942290573762595,0.01752710247512107,0.010100196788494055,0.0029041724632999787,75.63025210084034,1014.0056022408963,1.6984824298150332,75.63025210084034,drive12
-1.0787682355117805,0.7076247200074117,0.15880839014734982,0.04866469472077328,0.003780271002104707,0.0022764115955746234,75.63025210084034,980.3921568627452,1.786392955519192,75.63025210084034,drive12
-1.050929447410275,0.7402534828056297,0.15499497945196167,0.004006268403756508,0.010133561571239348,0.0038793813328259897,75.63025210084034,952.3809523809523,1.7911829302159048,75.63025210084034,drive12
-1.0150662371145307,0.7166006229389411,0.1522978699639482,0.0046986098746277785,0.007175161900225935,0.0033861697457317212,75.63025210084034,980.3921568627452,1.7316668600534717,75.63025210084034,drive12
-1.0749521824702517,0.7310484015919885,0.15656286035442327,0.03184553136576895,0.013109562402198629,0.01717552315755788,75.63025210084034,966.3865546218486,1.8060005840622402,75.63025210084034,drive12
-1.0755771846043234,0.7317244541505863,0.17269190190236186,0.01313131252438915,0.005381301471588551,0.003732055914726043,75.63025210084034,1033.6134453781513,1.80730163875491,75.63025210084034,drive12
-1.0656161571653482,0.7159177625029232,0.14896966720827998,0.03967842587229109,0.0046704749360078615,0.005985652573001918,75.63025210084034,980.3921568627452,1.7815339196682711,75.63025210084034,drive12
-0.9538561657654075,0.7373134892922342,0.1519910223683107,0.14244978701223832,0.003613334494429854,0.023361872529972447,75.63025210084034,1050.4201680672268,1.6911696550576418,75.63025210084034,drive12
-0.9593376073592502,0.7125665676454775,0.14356929370637547,0.0,0.0,0.0,75.63025210084034,,1.6719041750047277,75.63025210084034,drive12
-1.1092776238396174,0.7269939477838973,0.1819169694266531,0.046748999700450884,0.0007586181678231885,0.011060016933795021,75.63025210084034,988.7955182072827,1.8362715716235145,75.63025210084034,drive12
-0.9675594369670312,0.7124484962602229,0.1368782348115627,0.09169423093730099,0.0057562306607749645,0.013754681467162064,75.63025210084034,1002.8011204481793,1.6800079332272542,75.63025210084034,drive12
-1.1905867206586906,0.7270516241031899,0.20328936294014002,0.012496311068805109,0.009677185963033684,0.006603344680852455,75.63025210084034,974.7899159663864,1.9176383447618803,75.63025210084034,drive12
-1.0045626591965913,0.7078947436994526,0.1533417253712986,0.07424212583527663,0.0013679366903934784,0.020504179474351625,75.63025210084034,966.3865546218486,1.7124574028960438,75.63025210084034,drive12
-1.0986382924773648,0.7201849189921485,0.15979206934282536,0.055956627389207265,0.0004837930834440951,0.0156854002953105,75.63025210084034,918.767507002801,1.818823211469513,75.63025210084034,drive12
-1.0961520832598834,0.7277529238194039,0.18085295119680497,0.028619657736813083,0.004946155961021104,0.00851359160299972,75.63025210084034,963.5854341736696,1.8239050070792877,75.63025210084034,drive12
-1.1309516240203423,0.7142182493342837,0.17859324284047373,0.025904614345955927,0.0006777722122643938,0.005260965733320536,75.63025210084034,988.7955182072827,1.8451698733546265,75.63025210084034,drive12
-0.9326887910967078,0.7340044109547847,0.14302776936840245,0.13017724962447252,0.004249227319488846,0.038225702549048834,75.63025210084034,985.9943977591037,1.6666932020514924,75.63025210084034,drive12
-1.0704414651247454,0.7118118090270837,0.16953370012802207,0.0,0.0,0.0,75.63025210084034,,1.782253274151829,75.63025210084034,drive12
-1.1080167414517836,0.7460159623413694,0.17846604284623366,0.00519189720476254,0.004298008715265422,0.005186480724291953,75.63025210084034,1005.6022408963584,1.8540327037931528,75.63025210084034,drive12
-0.93326183768791,0.7303625788420464,0.13991603759932644,0.0,0.0,0.0,75.63025210084034,,1.6636244165299563,75.63025210084034,drive12
-1.1269517641496851,0.7174496112855844,0.1734198079305901,0.0,0.0,0.0,75.63025210084034,,1.8444013754352693,75.63025210084034,drive12
-0.5413685413734288,0.5872059513863214,-0.5977472847436504,0.4585900840700245,0.1312207655488441,0.7529074097899991,68.62745098039215,927.1708683473387,1.1285744927597503,68.62745098039215,drive12
-1.1425227301169367,0.712069316784212,0.1802596117184002,0.0,0.0,0.0,75.63025210084034,,1.8545920469011488,75.63025210084034,drive12
-1.0235051597146017,0.7260405878798342,0.16383959201438195,0.0,0.0,0.0,75.63025210084034,,1.7495457475944356,75.63025210084034,drive12
-1.1085927731051908,0.7573167393194532,0.1700505163011433,0.13697536686475487,0.02079621414421473,0.030931578990896238,75.63025210084034,969.187675070028,1.865909512424644,75.63025210084034,drive12
-0.9660004449388098,0.7421545909623478,0.15004822167298784,0.0685171261662792,0.01119457107613231,0.012267102759617845,75.63025210084034,1008.4033613445378,1.7081550359011577,75.63025210084034,drive12
-0.9828128654695965,0.707789532717948,0.1566639153845476,0.03309221335747198,0.010666781096008493,0.00770108958190796,75.63025210084034,1000.0,1.6906023981875444,75.63025210084034,drive12
-1.163881939328204,0.7004649922694717,0.17161723303922907,0.03299630558640032,0.02463096832575351,0.0007280629581312982,75.63025210084034,924.3697478991597,1.864346931597676,75.63025210084034,drive12
-1.0109887951677832,0.7351441413701616,0.15662570572724482,0.029937488065735873,0.008432129979475067,0.006940361649176899,75.63025210084034,966.3865546218486,1.7461329365379448,75.63025210084034,drive12
-1.0163097644451429,0.7144697576829798,0.15587872969403085,0.03429089441247496,0.0008668216735240318,0.011130439378350536,75.63025210084034,1044.8179271708682,1.7307795221281226,75.63025210084034,drive12
-1.0237586422784926,0.7265612367866694,0.150444197708466,0.1021344577714398,0.00754536923716742,0.017112038193126136,75.63025210084034,1084.033613445378,1.750319879065162,75.63025210084034,drive12
-1.6259719762952458,0.7418953244485088,0.14723636173904125,0.0,0.0,0.0,75.63025210084034,,2.3678673007437547,75.63025210084034,drive12
-0.9931088054844304,0.7308533438452818,0.14003064422808315,0.1229392777447037,0.00673371228157854,0.0198111099425229,75.63025210084034,1067.2268907563023,1.7239621493297124,75.63025210084034,drive12
-1.0988277657842234,0.7496366140623922,0.17715676571700542,0.05200282319507221,0.007146307827766152,0.012225213041767656,75.63025210084034,1089.6358543417366,1.848464379846616,75.63025210084034,drive12
-1.0000380698830722,0.7286584710609324,0.1505293381575605,0.0484105985339004,0.0022903208332805125,0.003395914032985892,75.63025210084034,1056.0224089635851,1.7286965409440047,75.63025210084034,drive12
-1.1079504921091594,0.7338946274294448,0.1789397111438381,0.01785103914790309,0.0012441568049605944,0.00019654114419108412,75.63025210084034,1036.4145658263303,1.841845119538604,75.63025210084034,drive12
-1.0540614362708844,0.7238398248638003,0.16532498463312134,0.026171761136748014,0.00143215840155958,0.0012544875724391225,75.63025210084034,1014.0056022408963,1.7779012611346847,75.63025210084034,drive12
-1.1234058723073879,0.7340199210189613,0.1757642807200922,0.05394111630499787,0.011587169004683484,0.008514097600100426,75.63025210084034,1008.4033613445378,1.8574257933263492,75.63025210084034,drive12
-0.99076340785395,0.7294714683777588,0.14481970166510097,0.013187998646995214,0.0002839417986993942,0.0034851795945449733,75.63025210084034,1053.221288515406,1.7202348762317088,75.63025210084034,drive12
-1.0585658787443637,0.7333476322211181,0.15645078920989708,0.08253982356436845,0.008717413451041767,0.014765425195454762,75.63025210084034,1058.8235294117646,1.7919135109654816,75.63025210084034,drive12
-1.0968024781673584,0.727119618688689,0.17212036771195008,0.05055075801999431,0.010076977515488472,0.0090819139805062,75.63025210084034,1064.4257703081232,1.823922096856048,75.63025210084034,drive12
-1.118821149074728,0.7668710678141544,0.1789635143079576,0.08186045323288282,0.011128299926376373,0.0287415628048044,75.63025210084034,988.7955182072827,1.8856922168888823,75.63025210084034,drive12
-0.9408662463534524,0.7197136002634021,0.13844680567452738,0.006417042385473526,0.011965841316683157,0.0002878543485299312,75.63025210084034,952.3809523809523,1.6605798466168546,75.63025210084034,drive12
-1.090288841191313,0.7247384798253145,0.16111168614498278,0.037823395972186764,0.006487888894792127,0.0047508640477028075,75.63025210084034,882.3529411764705,1.8150273210166277,75.63025210084034,drive12
-1.0450565346927243,0.7535466881921308,0.1576985446501807,0.12386404552686253,0.005900737565202707,0.021794296699862357,75.63025210084034,896.358543417367,1.7986032228848554,75.63025210084034,drive12
-1.0062513583460022,0.7316437629896164,0.15464481091266774,0.00010017795860639556,0.001613994589354073,0.0019021759925423047,75.63025210084034,943.9775910364143,1.7378951213356184,75.63025210084034,drive12
-1.0171675994859042,0.7257544213422255,0.15045779565753134,0.01994590932180917,0.0009501008528309819,0.007084777577482841,75.63025210084034,927.1708683473387,1.7429220208281295,75.63025210084034,drive12
-0.5311797955592085,0.5881469516986757,-0.5943599090242172,0.4566026722260895,0.13928483688084053,0.7449537378166509,70.02801120448179,966.3865546218486,1.119326747257884,70.02801120448179,drive12
-1.1084592007390468,0.7158655623356683,0.16673137722848874,0.0,0.0,0.0,75.63025210084034,,1.8243247630747152,75.63025210084034,drive12
-1.0042681543400112,0.7277045625850875,0.1592657858514493,0.0059908914523867365,0.0031112126767001698,0.001494684871596666,75.63025210084034,1044.8179271708682,1.731972716925099,75.63025210084034,drive12
-1.078501836371292,0.7148212877354404,0.1618169209756833,0.014402616301663397,0.002349926627174259,0.0017876476374105164,75.63025210084034,974.7899159663864,1.7933231241067324,75.63025210084034,drive12
-0.9811530275134691,0.7272862762883749,0.15194020023411375,0.005527678110754997,0.005392336356048799,0.0005813453816808782,75.63025210084034,983.1932773109244,1.7084393038018442,75.63025210084034,drive12
-0.7615209384977412,0.6311331077146138,-0.34106851827363743,0.4803457859314623,0.12485093039768612,0.7314686013997623,70.96171802054154,932.7731092436974,1.392654046212355,70.96171802054154,drive12
-1.081210208096399,0.7361506867552399,0.17184326020361845,0.0,0.0,0.0,75.63025210084034,,1.8173608948516389,75.63025210084034,drive12
-1.1700883362917467,0.7488273046382063,0.19688863286491412,0.03548471960024269,0.0194055649397234,0.011303426622493631,75.63025210084034,1072.829131652661,1.9189156409299528,75.63025210084034,drive12
-1.0487300395871355,0.7379730673745222,0.14794258647621916,0.06340204857699155,0.011769944883380068,0.0064517409685272975,75.63025210084034,1036.4145658263303,1.7867031069616577,75.63025210084034,drive12
-1.1143294494636493,0.7329152246969042,0.18745481075202092,0.02164876502878843,0.0035053725145110515,0.007691674907651547,75.63025210084034,994.3977591036413,1.8472446741605533,75.63025210084034,drive12
-0.7637778453255512,0.645202876668271,-0.3451808990021305,0.4848404475251366,0.12684086846834486,0.7178206615920398,70.96171802054154,892.156862745098,1.4089807219938224,70.96171802054154,drive12
-0.8641780149813579,0.740897743343792,0.1274112007960099,0.1257211130829507,0.00502047433799302,0.026004300679460128,75.63025210084034,941.1764705882354,1.60507575832515,75.63025210084034,drive12
-1.2297008763548307,0.7650457531694859,0.2143009105359208,0.11833976328525253,0.006301392461187605,0.04161090173583748,75.63025210084034,935.5742296918767,1.9947466295243168,75.63025210084034,drive12
-1.0753767637178426,0.7403999014987456,0.1341225275759937,0.07025870640313947,0.006222174309407635,0.007258490792042201,75.63025210084034,924.3697478991597,1.815776665216588,75.63025210084034,drive12
-1.1462187673335684,0.767236334659418,0.15217897520901108,0.014242077834861644,0.011412063561623777,0.0019626524684209783,75.63025210084034,882.3529411764705,1.9134551019929864,75.63025210084034,drive12
-0.9621147975842737,0.7531154432020051,0.12409415365998333,0.01917903948603772,0.003995569393837717,0.002175815544750916,75.63025210084034,893.5574229691878,1.7152302407862787,75.63025210084034,drive12
-0.9536875018258352,0.7613116435421169,0.1343891947522147,0.05531168645492997,0.010685286270051546,0.010212181756349385,75.63025210084034,885.1540616246498,1.714999145367952,75.63025210084034,drive12
-1.0663466540023998,0.7537798199965743,0.1577612410319329,0.06447237653667681,0.0024830573233223237,0.028870652702722863,75.63025210084034,887.9551820728292,1.8201264739989742,75.63025210084034,drive12
-1.1705728624186145,0.7668659788538629,0.1820539496941474,0.04147453721629701,0.004429112927205825,0.014253418606010732,75.63025210084034,879.5518207282913,1.9374388412724772,75.63025210084034,drive12
-1.2011835271179416,0.7514817337782532,0.20594803342473506,0.09714471282549776,0.016073078962609788,0.04700836208566325,75.63025210084034,882.3529411764705,1.9526652608961952,75.63025210084034,drive12
-1.0148225204516772,0.7665463113634661,0.13275542972916796,0.1262165171338919,0.0017626352060679793,0.024512996055970585,75.63025210084034,904.7619047619047,1.7813688318151433,75.63025210084034,drive12
-1.1137302763994166,0.7630349038491888,0.1592683281499576,0.039638392797363135,0.019724422489226182,0.02286710478705939,75.63025210084034,915.9663865546216,1.8767651802486052,75.63025210084034,drive12
-1.0233841768843988,0.7417283527202291,0.15113680891850656,0.04697054732993794,0.012106956662881585,0.014433070791924353,75.63025210084034,941.1764705882354,1.7651125296046275,75.63025210084034,drive12
-1.3186104523442617,0.7538457135514633,0.23360534684698706,0.0401581620484871,0.003406837612184521,0.002482567110206807,75.63025210084034,915.9663865546216,2.072456165895725,75.63025210084034,drive12
-1.046672387564355,0.7464357751817018,0.1475969968613305,0.09947785372158824,0.008059620441020487,0.016192986121727832,75.63025210084034,980.3921568627452,1.7931081627460572,75.63025210084034,drive12
-1.1451609465305428,0.7606665612206451,0.13909446462238778,0.0,0.0,0.0,75.63025210084034,,1.9058275077511884,75.63025210084034,drive12
-0.8752550545525575,0.7339494049196226,0.08805995853027036,0.032471300881102116,0.0071865029721607234,0.030740137386951333,75.63025210084034,988.7955182072827,1.6092044594721802,75.63025210084034,drive12
-1.2196824985567984,0.7722003456594346,0.1872237861379946,0.021124007994935967,0.0022527016885864337,0.017086777755095126,75.63025210084034,952.3809523809523,1.9918828442162333,75.63025210084034,drive12
-1.1338096824063044,0.7568365789477782,0.18404535148640694,0.028145550858157842,0.002182798739881086,0.010665969887586195,75.63025210084034,955.1820728291316,1.8906462613540824,75.63025210084034,drive12
-1.071271503563427,0.7422660071823377,0.16811746119554444,0.07928050407851722,0.013420793111253604,0.025718563852766663,75.63025210084034,955.1820728291316,1.8135375107457647,75.63025210084034,drive12
-1.0015715144803217,0.6422213585435991,0.1001329574175947,0.1709381126963923,0.11388289269827424,0.07248644930189957,75.63025210084034,969.187675070028,1.6437928730239206,75.63025210084034,drive12
-1.0633755873547766,0.7603620378206719,0.14588604274817066,0.03696418203023166,0.01598741743469212,0.009012350895686486,75.63025210084034,966.3865546218486,1.823737625175449,75.63025210084034,drive12
-0.965759697457998,0.7474451678495552,0.12764767427908694,0.13147572029396182,0.0012238736734897506,0.03483365268753126,75.63025210084034,988.7955182072827,1.7132048653075531,75.63025210084034,drive12
-1.2872258145348792,0.7688407507874342,0.2250452660074795,0.02237352879146881,0.003228292747820216,0.004266316356779792,75.63025210084034,971.9887955182072,2.0560665653223134,75.63025210084034,drive12
-1.0785548545948318,0.7495324939919821,0.15743298990178833,0.014616188868599944,0.007531798501977994,0.016089644559656516,75.63025210084034,969.187675070028,1.8280873485868137,75.63025210084034,drive12
-1.202963204598884,0.7581872004266978,0.194700054199166,0.016511077710418154,0.0036558216275993094,0.008880672063482059,75.63025210084034,949.579831932773,1.9611504050255817,75.63025210084034,drive12
-0.9199525880698138,0.7521184344723386,0.11801526385714332,0.0106274139391484,0.008098529353337271,0.003669178979932672,75.63025210084034,949.579831932773,1.6720710225421525,75.63025210084034,drive12
-1.2234883464430406,0.7522769208529831,0.2148814023395178,0.02595755886467266,0.01711799315277474,0.005891411970343624,75.63025210084034,977.5910364145657,1.9757652672960242,75.63025210084034,drive12
-0.8545983078996908,0.769194244654976,0.10409122547982276,0.2520439251158864,0.02784119370137844,0.056145811992270936,75.63025210084034,899.1596638655461,1.623792552554667,75.63025210084034,drive12
-1.1100352973270864,0.8027093609963538,0.17071428618501916,0.12368738976755435,0.01998851360101243,0.03635224533904995,75.63025210084034,880.9523809523806,1.91274465832344,75.63025210084034,drive12
-1.267714559718334,0.7988521619409117,0.1880578983802541,0.02870425583820957,0.021900422175361308,0.01017386964658232,75.63025210084034,834.7338935574229,2.0665667216592456,75.63025210084034,drive12
-1.222257716496914,0.8255302552679493,0.1920291833269258,0.030283242985094105,0.00208648043208648,0.011412892292919752,75.63025210084034,873.9495798319326,2.0477879717648637,75.63025210084034,drive12
-1.1255563288584085,0.7898209596252594,0.16708888153520202,0.008244976816466076,0.02441102875572332,0.009099074124969284,75.63025210084034,876.750700280112,1.9153772884836682,75.63025210084034,drive12
-1.2044608526813474,0.8118757364262544,0.19322555798378896,0.00497268631330261,0.005206654816205747,0.0005298632776785661,75.63025210084034,885.1540616246498,2.0163365891076017,75.63025210084034,drive12
-1.0973700831716613,0.7697349775676413,0.1530145503480736,0.0,0.0,0.0,75.63025210084034,,1.8671050607393025,75.63025210084034,drive12
-1.1271982031666234,0.8046466574002618,0.17293627507405962,0.035833032574175035,0.00025663991384411444,0.009104027682078186,75.63025210084034,915.9663865546216,1.9318448605668848,75.63025210084034,drive12
-1.1949957906532944,0.7884470234551111,0.18865794118497006,0.03356112304329384,0.011554129409205692,0.014581723889356385,75.63025210084034,946.7787114845938,1.9834428141084053,75.63025210084034,drive12
-1.153283332697348,0.78874185163803,0.17707460844302952,0.07067045279201489,0.016269630089120857,0.016098705065680743,75.63025210084034,955.1820728291316,1.9420251843353784,75.63025210084034,drive12
-1.1418732771845448,0.7778006571957529,0.16980387120081164,0.07966702954325038,0.02122988619727364,0.014143835247511562,75.63025210084034,950.9803921568626,1.919673934380297,75.63025210084034,drive12
-1.1883846036200492,0.8013067221786454,0.19819022037058132,0.05327918906508977,0.0032838221572611963,0.016807261102173617,75.63025210084034,949.579831932773,1.9896913257986943,75.63025210084034,drive12
-1.1722128255887496,0.7809521063699821,0.17833890545569897,0.0038534948730710727,0.01823742359492186,0.0032166398552014586,75.63025210084034,946.7787114845938,1.953164931958732,75.63025210084034,drive12
-0.9957011855854898,0.7782671224289506,0.15213900318335705,0.048016254400953966,0.0034445880117891514,0.0072942481137957685,75.63025210084034,941.1764705882354,1.7739683080144404,75.63025210084034,drive12
-1.1177460792377991,0.7656785442395615,0.16132273753878384,0.004248039473218834,0.009711138824736787,0.0074391983673080956,75.63025210084034,890.7563025210083,1.8834246234773608,75.63025210084034,drive12
-1.1547889419213793,0.8088210442379921,0.1805360183660852,0.030695079040956582,0.002372049092921769,0.008098036985331902,75.63025210084034,918.767507002801,1.9636099861593712,75.63025210084034,drive12
-0.7548162281842107,0.6750709799413821,-0.3694626762236546,0.476652750062429,0.13607552825563202,0.7543279379194263,70.96171802054154,871.1484593837533,1.4298872081255931,70.96171802054154,drive12
-0.5230433895046177,0.8401688827237022,-0.6552514397242447,0.6819300285606167,0.04709488477149859,0.8656538499033254,75.63025210084034,1002.8011204481793,1.3632122722283198,75.63025210084034,drive12
-1.0226843190201809,0.7737783500194076,0.15487001789321875,0.0023857043550907786,0.013674944012399992,0.00197445023982383,75.63025210084034,887.9551820728292,1.7964626690395886,75.63025210084034,drive12
-1.133507295422579,0.8061366321111549,0.18352946431077893,0.007920631582230109,0.028585547000270106,9.451913489731678e-05,75.63025210084034,879.5518207282913,1.939643927533734,75.63025210084034,drive12
-1.1920816488423007,0.7822167172332956,0.206691814855281,0.044694976522468254,0.011606340256987115,0.00921202723716635,75.63025210084034,829.1316526610643,1.9742983660755964,75.63025210084034,drive12
-1.1325547691925404,0.7904951067650894,0.18302124541057005,0.04677280050102195,0.0291122133298084,0.02744384514761619,75.63025210084034,812.3249299719887,1.9230498759576296,75.63025210084034,drive12
-1.115577589167367,0.7993019133651051,0.1739373382478306,0.04436455441330589,0.008278948182449286,0.010055921040839272,75.63025210084034,865.5462184873949,1.9148795025324723,75.63025210084034,drive12
-1.1030455457466295,0.7483464328225193,0.1702219035995216,0.04610879806214874,0.01282810289695474,0.011056006382751296,75.63025210084034,955.1820728291316,1.8513919785691488,75.63025210084034,drive12
-0.7910617564697188,0.6630878106499073,-0.3370727869956451,0.501594964510466,0.14027463984870042,0.7486444363540994,70.96171802054154,921.5686274509803,1.454149567119626,70.96171802054154,drive12
-1.0111390865565202,0.7639598771402261,0.14718796328187958,0.033915008891584116,0.00475846844765826,0.008490797686221544,75.63025210084034,969.187675070028,1.7750989636967462,75.63025210084034,drive12
-1.115917997226382,0.7713364093035724,0.18058646874826573,0.02379668412675306,0.0027211447152081787,0.011652237501178749,75.63025210084034,969.187675070028,1.887254406529954,75.63025210084034,drive12
-1.1242602813461988,0.7632934221716762,0.1894630581895696,0.037833633918003866,0.009537740384559236,0.01391700187565943,75.63025210084034,985.9943977591037,1.887553703517875,75.63025210084034,drive12
-1.0845720801485332,0.7583819703316239,0.17543035493075146,0.0002527247674050104,0.004428156125928451,0.0015192409816578015,75.63025210084034,994.3977591036413,1.8429540504801567,75.63025210084034,drive12
-1.136521089538209,0.7515840562361851,0.1763539308376329,0.040971002141087176,0.0075148847015583655,0.004702689729059975,75.63025210084034,971.9887955182072,1.888105145774394,75.63025210084034,drive12
-1.1559233069847814,0.779538116078279,0.19095177040604974,0.004139385421166208,0.002843922894251727,0.0017676441790029226,75.63025210084034,1008.4033613445378,1.9354614230630605,75.63025210084034,drive12
-1.069016723903165,0.7558732765421884,0.1607993043157635,0.013242857225770566,0.013948930762772704,0.007965684706435217,75.63025210084034,1002.8011204481793,1.8248900004453528,75.63025210084034,drive12
